 	0034-0068	0036-0061	0052-0084	0061-0080	0083-0076	0085-0067	0095-0048	0091-0040	0094-0029	0084-0033	0078-0027	0072-0023	0067-0021	0060-0019	0051-0020	0051-0027	0042-0030	0032-0029	0038-0038	0048-0038	0036-0046	0028-0045	0034-0077	0021-0058	0058-0031	0053-0035	0044-0046	0043-0055	0034-0053	0054-0046	0050-0053	0049-0077	0042-0080	0041-0071	0096-0058	0094-0066	0044-0156	0035-0165	0029-0172	0031-0182	0051-0151	0056-0146	0077-0212	0068-0202	0085-0205	0094-0210	0085-0215	0082-0222	0074-0225	0069-0232	0071-0238	0080-0232	0089-0230	0096-0226	0059-0202	0062-0192	0060-0209	0068-0212	0093-0200	0057-0156	0061-0164	0066-0174	Average	Err
28	11433.777	10026.316	10420.258	7004.694	3699.581	5089.422	11776.175	8888.934	12663.990	6629.950	6689.646	2476.468	4606.593	6586.821	6802.463	8708.268	9101.684	17805.745	9148.494	8356.140	6545.271	10778.698	5228.275	9619.489	11606.554	4120.609	7180.364	5636.943	4582.399	10006.856	6959.725	3782.419	6319.635	5444.706	6662.559	2136.963	13849.234	6935.531	2744.443	7212.973	17319.235	18205.735	5399.473	8099.736	4236.057	6741.190	4904.811	9637.371	2717.093	4259.725	3989.383	4738.872	5747.394	11289.139	3900.496	10342.942	6688.331	5583.558	3667.760	12164.068	8989.655	10679.555	7654.365	459.049
29	8871.578	10543.595	10165.432	7326.580	4995.013	6004.061	12351.309	9621.592	12838.345	6355.400	6840.332	2845.164	4933.739	6538.959	5937.790	7678.445	9021.739	17689.508	9062.237	8473.692	6272.299	12143.293	5112.827	11018.534	9490.366	4952.410	8236.222	6681.230	4760.962	9848.543	6417.989	4072.747	6195.246	5163.582	6300.438	2711.571	13298.820	6675.182	3281.182	9236.592	11909.242	12012.855	5460.747	6038.774	4231.323	7847.540	5191.720	9787.532	2615.847	3985.701	4159.530	4685.750	6048.767	10548.328	4225.012	15444.461	5748.709	6322.528	4191.613	10590.405	6735.404	7820.979	7509.150	403.312
30	7729.988	12447.559	10264.312	7047.559	4806.457	4913.226	11991.554	9627.378	13234.127	6691.487	7265.306	1515.808	2209.282	7058.079	5727.145	7957.991	11300.973	19025.176	10291.662	10202.249	6586.821	10663.776	5572.776	17994.300	9220.287	4934.002	12162.227	9273.672	5816.820	15677.197	11519.508	4846.693	6126.346	4659.715	6561.312	1541.317	14838.296	7477.003	2946.936	5642.729	11856.646	12576.155	4499.824	2412.038	4514.814	9266.309	5771.851	10598.031	2062.803	2128.548	1683.588	5153.326	6469.796	11048.776	4079.059	8351.670	4946.362	2850.949	3980.968	10486.529	8372.971	9031.206	7701.795	507.187
31	7110.674	12554.854	12288.983	5815.768	4632.891	6193.668	11992.080	8850.540	13464.759	7800.730	6670.711	3672.757	2674.754	6511.609	5452.332	7822.031	12558.010	19767.038	11401.957	10571.208	6530.018	10732.676	5369.231	13547.598	8179.419	4335.463	12825.722	7942.738	4577.140	14098.800	12226.394	4680.227	6429.823	4591.867	6579.721	2131.177	14009.914	7309.486	5512.554	4398.052	15440.780	16266.006	5669.552	2400.467	4092.208	8776.643	6444.550	11009.067	2823.074	4132.706	5486.256	4833.281	6642.047	11057.192	3815.554	4460.377	5284.026	2807.821	3927.320	11774.597	8390.327	4049.605	7796.755	503.519
32	7896.980	14752.039	14343.633	9764.127	5377.909	6569.465	12274.519	9738.355	13130.514	7229.015	7241.375	3725.879	5040.508	6672.552	10105.736	9089.587	12352.624	21696.248	12338.686	9807.255	6540.537	16854.289	5395.529	12042.572	8499.463	5548.056	15667.204	12404.956	6706.739	15751.883	16962.110	4999.220	7316.060	4928.216	7648.991	2159.316	13868.168	7508.035	5236.164	5715.574	12976.671	11937.381	5632.472	5553.053	4043.557	7926.433	5934.109	10412.632	2521.174	6719.099	5277.188	5415.252	6418.252	10665.091	3067.907	7548.796	5722.411	6178.942	4032.512	11884.785	14597.408	11065.607	8813.400	522.466
33	11399.327	16886.898	15138.091	8944.686	5896.240	5805.775	11399.064	9835.131	12425.206	7731.566	7083.324	4455.381	5783.159	6475.844	9561.107	10144.394	12818.621	22681.365	12321.066	10595.928	7429.141	25257.239	4806.983	11774.071	9913.236	5313.742	15181.483	10264.575	7125.664	14292.879	14906.933	4694.428	6783.792	4821.710	7279.506	2048.602	12998.762	10453.130	6132.920	6669.922	11384.600	9755.448	5799.727	5608.541	4148.748	7347.618	5680.071	10646.419	2940.362	7827.553	7260.309	5292.967	6603.915	10714.005	4068.803	6123.979	5493.620	5990.649	4236.583	11399.327	17417.326	14014.384	9117.514	570.014
34	10123.355	18641.227	17359.207	7602.444	5345.563	6105.308	12844.130	9456.968	12889.363	6639.680	6149.225	3495.247	5262.199	6531.859	12261.896	10726.891	13101.060	21129.003	12454.133	9694.700	8059.237	20259.597	5102.308	11120.833	9075.386	6408.259	14064.613	12039.942	6868.471	15440.517	15282.466	5253.783	6829.287	4785.945	6013.002	1782.205	15086.811	10695.333	8163.640	6789.841	11614.180	10000.018	5408.152	5210.129	4965.822	8501.041	6345.144	12237.965	3114.717	6728.304	6141.336	5396.844	6289.393	10426.569	3371.910	5699.006	5032.882	5254.309	4378.854	15763.191	15408.959	10529.394	9108.920	561.285
35	11387.493	18152.613	15081.025	8019.265	5867.049	6489.782	12361.039	10383.704	13729.842	6565.257	7071.490	3689.325	5512.028	6803.252	10960.416	9773.068	13976.778	21074.567	12704.226	10029.998	9261.838	16756.198	5638.521	11356.198	9422.781	4939.524	13131.829	9858.010	8481.055	16665.207	13961.789	5114.142	6588.399	5069.698	6540.274	2570.877	18159.714	8209.661	4920.064	4245.261	12120.940	9843.283	6070.331	5171.997	4470.634	10589.090	7173.263	14336.007	3237.002	6258.887	5506.506	5736.612	6817.190	10692.967	4122.187	6289.918	4934.002	5888.613	4325.469	20970.427	19415.436	11520.823	9290.562	585.620
36	8592.558	18608.092	14441.987	8148.124	6182.097	5972.241	12200.885	10421.047	13605.716	6980.237	7014.950	4975.026	7324.739	7164.848	11803.262	10302.970	12187.210	20387.141	10949.371	9340.468	8544.433	17586.421	4952.147	13027.426	8855.799	5081.007	13913.664	10942.270	6351.981	12996.658	13157.075	4658.663	6677.286	4272.348	6873.994	1644.141	16213.147	13381.921	4903.759	5204.343	11288.613	9461.702	6252.576	5267.984	4573.984	11267.838	6475.844	12353.939	3453.959	6897.136	5449.176	5432.872	6872.942	11307.021	3670.916	6984.445	5462.851	6942.368	3993.328	18849.506	20136.786	12106.476	9199.092	558.024
37	9026.209	16509.524	15096.804	7487.522	5900.710	5725.041	13141.822	10146.497	12933.806	7403.106	7026.258	4074.325	6497.146	8507.090	12526.189	11059.822	12214.297	20577.800	11449.293	9532.180	7768.646	16556.334	5383.169	11756.451	8723.784	4961.351	15300.086	9748.611	6050.345	13029.267	15194.895	4487.990	6804.304	4497.457	7494.097	1819.022	14635.014	13601.771	3869.465	4082.740	10824.719	9499.307	5607.752	5153.852	5286.393	10443.663	6384.591	13487.376	2976.653	6094.000	5033.670	6150.277	7835.969	11176.321	4590.289	5851.796	5163.845	6359.345	3774.530	12821.777	17546.711	10189.100	8949.229	527.915
38	9670.769	16160.289	13746.935	7928.800	7463.328	5435.764	13006.914	10227.758	12886.207	7508.298	7847.803	3553.628	5398.948	8053.189	11129.511	10798.421	13705.385	20369.522	12065.451	9492.996	6764.858	13253.325	5366.601	10627.485	12178.795	5935.161	12149.341	9228.703	5613.275	11377.500	9138.501	4215.282	6705.424	5180.149	5900.184	1716.197	23329.344	10702.960	3456.063	4257.621	10172.795	9711.794	6287.289	5814.979	5037.615	10176.477	7084.639	13704.859	3726.142	5812.087	6287.552	7676.867	8066.864	11581.571	3603.594	5699.532	6527.914	5791.048	3999.902	21182.651	18779.554	12397.330	9075.318	569.107
39	10174.373	16776.447	12747.617	7847.014	7407.051	5373.176	13262.003	9855.380	12473.857	7542.748	8262.783	3550.472	5363.971	7262.939	8849.488	8208.872	12202.726	20060.522	12099.375	8875.523	7170.107	15098.119	4910.071	9797.525	11041.150	4292.071	13096.853	10180.948	7238.219	13134.722	12496.210	4322.577	6533.174	4618.953	7061.234	1638.882	22468.879	9518.242	4888.243	3465.530	9988.184	8802.415	6200.243	5538.852	4659.978	8552.848	5573.039	13504.995	3673.020	5769.747	5848.115	7405.210	8172.581	10780.275	3409.516	5912.281	5965.403	6264.936	3822.918	17208.521	17508.842	10099.687	8803.704	543.246
40	8833.972	15249.068	15680.616	7553.267	8471.325	5449.702	12761.818	10559.111	13411.112	7148.806	7353.403	3010.051	5329.521	8284.347	10140.186	9528.498	12175.639	19324.708	10919.654	9475.639	6973.399	14476.175	4937.683	11272.045	9561.633	4521.388	9347.569	8266.727	6077.695	14223.452	10802.892	5497.564	6637.839	5015.262	6413.781	1633.622	25931.779	8134.449	4755.439	2965.345	10424.203	8776.380	7039.933	7808.619	5165.949	8848.173	5903.077	12508.307	3257.251	5513.080	5019.996	6540.274	8413.469	11383.548	4697.847	10242.485	6365.393	5413.411	3756.647	17539.610	14054.094	12067.292	8852.342	548.436
41	8223.599	17738.422	14181.902	7916.440	6683.860	4759.647	12704.752	9357.562	12982.983	7100.155	7065.442	2758.907	5454.699	9350.725	13593.882	12260.581	12562.480	21607.887	11475.328	10661.672	6639.154	13278.571	4968.452	11560.007	9891.408	4536.378	12212.719	8465.539	6122.138	14090.122	10840.498	4805.405	6794.311	4553.735	6050.608	1684.640	32720.304	9552.955	2941.940	2322.363	10965.938	9915.076	6839.017	6026.940	5022.625	9384.386	6193.931	12158.546	2693.951	4749.128	4318.895	6482.945	7734.985	11919.235	4430.398	8420.307	5224.856	6482.419	4292.071	17605.355	18672.522	12012.329	9097.065	661.469
42	14942.172	22167.505	13102.638	7714.473	7626.375	4993.172	12269.785	10957.523	13944.695	7135.394	7217.180	2366.806	4229.745	7988.233	9026.998	9466.172	12267.156	22615.883	10946.215	10579.886	8489.207	17524.884	4914.804	10611.969	10631.956	5337.148	11779.331	10498.626	6741.452	14740.731	13054.513	4425.138	6433.768	4822.762	6414.833	1513.441	25172.034	8924.174	2719.197	2447.014	9655.780	8294.340	6233.904	5550.949	4486.938	8609.125	5445.495	12600.086	3059.754	7061.234	4266.825	5856.004	7427.300	10787.376	4226.853	6673.341	4916.645	5772.377	3993.854	11301.236	10863.640	9410.158	8794.326	606.877
43	15513.099	20052.107	11834.819	7226.648	6917.648	4490.620	12884.892	10826.034	13439.514	7403.632	7950.890	3367.439	4918.486	6942.631	9672.610	9802.522	11776.175	19726.802	10372.133	9818.037	8723.784	14521.933	4926.638	11666.776	11463.231	5201.451	9629.745	9823.034	6124.505	13598.090	12368.928	4272.874	6332.784	4411.726	6631.790	1322.519	22189.595	13821.358	3692.217	2754.436	10988.291	8521.028	5928.849	5746.342	5150.433	9649.468	5732.930	10442.874	3036.875	5603.808	4784.104	6320.161	7388.905	10397.379	6634.683	6021.155	4622.898	5654.563	3914.171	11589.460	10365.033	9773.331	8656.143	539.447
44	14161.652	19322.867	11322.800	7573.253	6116.353	5328.206	13152.341	10961.731	13595.986	6599.444	6933.690	3126.551	5511.765	7785.740	9060.659	9072.230	12032.579	19476.710	11900.827	8905.502	9152.439	13955.214	4397.263	12376.818	9743.351	5432.872	10712.427	9733.621	6443.498	12566.425	10690.337	4402.522	6088.477	4893.766	6083.217	1492.666	23323.558	14650.529	3028.460	2477.520	11117.677	8613.596	6126.872	5804.723	5151.485	8532.862	5813.665	10486.792	2991.380	4860.894	3951.777	6661.770	7170.107	10147.286	4918.749	7584.824	4719.148	5615.116	3985.701	13745.620	9828.293	8720.628	8550.562	543.757
45	14105.901	17446.253	14118.524	7680.286	5567.780	4921.642	14437.254	11060.873	13062.665	7904.869	8038.462	3602.805	5151.748	6750.657	12034.946	10396.590	12002.862	19991.622	11103.213	9425.411	9449.342	12938.277	5332.940	10477.061	12413.635	5534.381	9844.598	8361.663	6340.147	11955.789	10109.943	4960.562	6750.920	5093.893	6646.780	1603.643	19489.333	11998.918	2589.023	2599.805	11107.947	9636.582	6159.218	5740.557	4772.007	8083.432	5909.126	11144.238	2723.405	6156.851	5938.842	6479.263	7111.200	10326.375	3861.050	9363.874	5417.093	6741.978	5073.643	12325.011	10753.452	13334.322	8733.137	506.273
46	10045.777	15592.781	12691.603	10137.293	5380.276	4983.968	14755.195	11163.698	13019.274	7630.846	7083.324	3891.818	4986.597	6922.908	14270.262	11034.839	11098.216	18481.073	10334.527	8995.441	8135.764	13734.049	4940.576	10862.851	10677.977	6050.345	9768.334	8739.037	5922.012	12592.723	10294.291	4547.423	7237.430	4861.946	8189.149	1939.203	20299.569	11967.360	3074.481	3656.452	10661.935	9621.329	6275.981	5599.863	5834.703	8872.893	6978.396	12479.642	2910.382	6579.984	6510.294	5687.961	7291.340	10993.025	3882.614	13551.016	5369.757	6232.326	4441.706	15015.017	10850.754	15158.604	8883.713	503.203
47	9079.331	13188.369	12799.950	8467.117	4738.346	5834.966	13329.063	9602.921	12102.005	8629.638	9176.896	3362.442	8240.430	8892.879	9636.582	9252.108	9945.582	18460.298	9030.154	9586.879	7085.165	10680.081	5301.645	9641.053	11826.404	5818.135	9300.759	6076.643	5146.751	11983.402	7912.496	4491.146	6842.436	4841.433	6250.998	1136.593	20558.340	12722.108	2884.874	4451.173	10081.279	8964.146	6329.628	5732.667	5010.002	7700.798	6079.799	12927.232	3297.224	6793.522	5232.219	6277.296	7141.969	10186.207	3295.120	12882.525	5832.599	6574.461	4423.823	10378.970	8270.146	9229.755	8241.113	449.892
48	7210.080	14488.798	11755.663	8238.852	5046.030	5222.226	13275.678	10129.667	11326.745	7879.360	8173.633	3037.664	7836.495	8334.839	7009.165	7323.950	8664.614	19889.849	9602.395	9690.230	7343.410	17667.944	4849.060	9566.104	11973.146	5395.003	8842.913	6536.855	5394.477	11843.497	8121.563	4457.222	6363.552	4845.378	6767.487	1556.043	18304.352	10439.718	3655.137	5778.425	19994.777	8212.028	6316.742	5758.439	5488.360	7969.036	6320.687	11482.691	3624.632	7414.677	5198.032	6003.535	7188.516	10954.104	4584.240	8946.790	5750.813	5313.742	3939.417	10416.839	8497.623	9206.349	8264.827	485.472
49	11243.118	16552.389	10629.326	7292.918	3906.019	4570.828	13279.360	10061.029	12024.427	8612.807	7737.089	2841.219	7052.819	8164.692	6959.725	9493.522	9914.813	18686.985	9206.086	9146.127	6639.417	12985.876	4995.013	10710.849	12498.840	5404.996	8142.602	7623.219	4727.038	12501.206	8848.173	4083.266	6627.583	4648.407	6520.025	1503.448	17494.378	7809.145	3244.102	5443.391	18010.079	8486.052	6129.502	5654.826	5231.956	7159.325	5789.733	10583.305	3391.896	6384.854	4790.415	6001.694	7029.940	10425.781	5594.078	7409.944	5254.046	5434.976	4174.783	10441.296	9317.852	9533.758	8097.683	465.408
50	8336.943	12855.438	9850.647	7313.694	4412.252	4998.694	12362.617	9210.031	11421.154	7729.463	6941.579	2701.052	5389.217	8863.689	8038.199	7802.833	8799.259	18444.519	8990.181	8725.099	5532.015	12597.457	4400.155	9733.358	8283.032	4382.273	7886.461	6319.635	4644.725	9921.914	7702.639	4306.009	6299.386	4515.340	5903.866	1608.376	17243.760	12131.985	5158.848	5160.426	12755.507	9422.255	5652.985	5655.089	4579.244	7088.847	5426.034	10466.805	3190.717	5558.312	5207.236	5295.597	6926.326	10171.217	3855.527	8400.846	4968.978	6176.838	3726.931	12027.582	10646.945	12860.698	7693.205	425.720
51	8393.483	12985.350	10979.087	9598.450	6091.370	5145.173	14015.436	9903.242	11863.484	7981.922	7266.094	2935.365	5685.068	7986.918	6822.976	8104.733	8950.997	19204.264	9054.085	9108.784	6317.531	12936.962	5102.571	12353.676	8688.282	4567.936	8884.201	7789.948	4636.310	11709.378	9318.904	4082.477	6049.819	4697.847	7000.749	1758.537	21064.837	13712.748	5687.172	6611.541	13001.391	8952.049	5745.816	8403.213	5517.025	8138.131	5303.486	10879.944	3262.248	5640.888	4861.157	5695.324	6699.376	9841.968	4999.483	21948.707	5126.765	5056.550	4518.496	12132.248	10423.677	13186.528	8457.777	512.687
52	7354.192	13477.119	13060.562	8208.346	4221.856	5404.996	13576.262	9657.358	11743.303	8141.287	7824.398	2693.951	7266.094	10009.486	5965.140	7626.901	8984.659	18178.122	9415.943	8439.504	6422.460	12386.285	4710.207	11516.878	11790.376	4404.100	7679.234	6505.824	4802.775	10019.742	8250.160	4568.199	6643.362	4508.240	6581.825	1825.070	26113.234	12636.377	4226.064	6395.899	11493.999	9661.828	5733.719	6774.851	6142.914	7885.146	5572.250	10083.120	2969.290	5901.762	5783.685	5641.940	7155.118	10004.226	4248.943	15335.588	5536.222	5706.632	4099.571	16891.106	9756.763	16070.613	8414.275	535.254
53	9046.985	14428.838	11763.552	7396.006	5331.888	5946.469	13858.175	9661.039	12069.922	7750.238	7312.116	2838.063	5722.411	11321.485	5553.316	7814.142	8930.748	18878.697	9686.285	9516.664	5900.184	11389.860	5059.442	10396.590	10063.659	4737.557	7008.113	6456.121	5278.503	13802.950	9641.053	4452.751	6127.661	4354.923	7315.797	2477.520	26377.527	10812.359	4539.271	5478.104	17671.889	13928.127	5735.034	6200.243	5563.572	8654.621	5841.540	11206.827	3096.045	5791.048	5088.633	6022.732	7107.781	10598.557	5574.354	10633.534	5690.328	9866.425	4428.820	26165.304	8604.655	11020.901	8725.612	594.986
54	8718.261	14922.186	10832.345	7625.849	5462.588	5330.836	13422.420	9570.049	12128.303	7551.952	7985.341	3018.467	5622.742	9833.816	5599.600	7928.800	9184.259	18158.136	9489.051	9341.257	6928.956	9862.744	5075.747	12650.315	8693.279	4533.748	7701.324	7560.630	4998.694	11398.538	8538.647	4161.108	5992.753	4433.291	6928.167	1887.133	28805.081	11515.826	6355.926	5583.032	14731.527	10684.551	5740.294	6028.781	4723.356	8099.473	5265.880	10482.321	3017.415	5231.693	4906.915	5992.753	6979.185	10227.232	4885.877	13686.976	5917.278	4500.876	4499.824	22630.347	8068.442	10454.971	8420.761	576.511
55	8805.307	12871.743	10468.383	7548.007	4769.114	4633.943	12469.912	9379.389	11369.610	6683.334	6976.818	2570.088	5259.832	8558.634	7734.459	8288.029	9165.851	18882.378	9304.703	8342.202	5808.931	8786.899	4791.467	10978.035	8580.461	4415.145	8224.651	5964.088	4131.391	10246.692	7763.124	3977.286	6275.718	4172.942	7217.706	1743.284	19359.158	11509.778	4320.736	4548.475	10913.869	9215.291	6191.565	5869.942	5544.112	7497.516	5563.046	10455.497	3309.847	6077.695	5220.122	6217.073	6621.797	9936.378	3461.585	9289.714	5027.359	5810.246	4961.351	11297.817	8624.641	9196.619	7632.271	419.863
56	7133.290	13340.634	10025.790	7742.611	4568.462	5169.893	12664.516	8925.751	11177.373	6751.183	6247.842	2621.106	5502.298	8556.793	8911.288	7460.436	8993.863	20132.315	9154.017	8164.955	6190.513	13507.888	4626.843	11832.978	8298.285	3815.554	7723.414	7109.622	4501.402	10025.001	7143.810	4916.645	6415.622	4965.033	5775.796	1284.124	17411.014	10808.151	3284.601	4191.088	12062.821	9346.254	5726.356	6482.945	4553.735	6941.316	6054.553	10143.605	3166.261	5107.304	5125.450	5585.662	7071.227	9976.087	3539.690	7964.302	6009.846	5483.627	4003.058	11269.415	10943.585	9025.946	7623.465	436.363
